,,,,,,,,Tỷ VNĐ,VNĐ,%,%,%,%,Nghìn CP,Tỷ VNĐ,%,VNĐ,%,x,x,x,x,x,Tỷ VNĐ,%,,,,,,%,Tỷ VNĐ,%,,,,,,%,Tỷ VNĐ,%,%,%,,,,%,
,564,PSC,Vận tải Petrolimex SG,HNX,Hàng & Dịch vụ Công nghiệp,Dịch vụ vận tải,Dịch vụ vận tải,  86 ,  11.300 ,"0,0%","9,1%","0,0%","15,4%",  0 ,"  0,0 ","6,1%",  1.378 ,"35,4%","  374,3 ","  11,8 ","  8,2 ","  0,7 ","  0,7 ","  234,2 ","24,7%","0,3%","0,9%","17,7%","23,8%","30,7%","19,1%","  2,1 ","21,6%","20,5%","-41,8%","42,6%","109,9%","-16,2%","28,1%","  2,1 ","21,6%","20,5%","-41,8%","42,6%","109,9%","-16,2%","28,1%",Chính thức
,565,DAD,Phát triển GD Đà Nẵng,HNX,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa","Sách, ấn bản & sản phẩm văn hóa",  74 ,  15.900 ,"1,9%","3,3%","-2,5%","-5,2%",  2 ,"  0,0 ","10,9%",  -   ,"0,0%","  7,4 ","  7,2 ",  -   ,"  0,9 ","  0,8 ","  7,8 ",,"-63,5%","-25,2%","4,9%","-19,6%","-26,2%",,"  0,1 ",,"-81,2%","-16,6%","45,8%","73,3%","-28,5%",,"  0,1 ",,"-81,2%","-16,6%","45,8%","73,3%","-28,5%",,Chính thức
,566,CTT,Chế tạo máy - Vinacomin,HNX,Hàng & Dịch vụ Công nghiệp,Máy công nghiệp,Công nghiệp nặng,  79 ,  16.900 ,"-1,7%","5,0%","-22,8%","-43,3%",  0 ,"  0,0 ","27,0%",  4.803 ,"19,0%","  6,5 ","  4,2 ","  3,5 ","  1,3 ","  1,0 ","  582,7 ","27,7%","-2,4%","-0,3%","5,5%","-0,3%","6,6%","-8,9%","  6,0 ","26,4%","18,5%","9,5%","5,7%","107,1%","62,2%","35,2%","  6,0 ","26,4%","18,5%","9,5%","5,7%","107,1%","62,2%","35,2%",Chính thức
,567,VLA,PT Công nghệ Văn Lang,HNX,Công nghệ Thông tin,Phần mềm,Công nghệ Thông tin,  44 ,  11.000 ,"22,2%","29,4%","37,5%","29,4%",  1 ,"  0,0 ","2,0%",  125 ,"-44,9%","  36,7 ","  48,4 ","  87,9 ","  1,5 ","  1,0 ","  0,5 ","10,7%","466,3%","225,9%","-56,4%","-91,6%","-90,4%","-58,3%","  0,2 ","42,2%","111,4%","101,0%","-51,2%","-94,2%","18,5%","-42,8%","  0,2 ","42,2%","111,4%","101,0%","-51,2%","-94,2%","18,5%","-42,8%",Chính thức
,568,AGF,Thủy sản An Giang,UPCoM,Thực phẩm và đồ uống,Nuôi trồng nông & hải sản,Nuôi trồng thủy hải sản,  51 ,  1.800 ,"-5,3%","-5,3%","-14,3%","-10,0%",  0 ,"  0,0 ","2,5%",  -   ,"0,0%","  (12,9)","  (10,7)",  -   ,"  (0,0)",  -   ,"  95,7 ",,"-6,2%","-8,3%","6,4%","16,0%","11,6%",,"  (11,6)",,"-56,9%","239,6%","19,3%","268,4%","-24,0%",,"  (11,6)",,"-56,9%","239,6%","19,3%","268,4%","-24,0%",,Chính thức
,569,VLG,VIMC Logistics,UPCoM,Hàng & Dịch vụ Công nghiệp,Dịch vụ vận tải,"Kho bãi, hậu cần và bảo dưỡng",  113 ,  8.008 ,"-4,6%","-8,0%","-1,2%","-5,5%",  2 ,"  0,0 ","3,9%",  452 ,"-1,5%","  9,9 ","  17,4 ","  17,7 ","  0,6 ","  0,7 ","  109,8 ","29,7%","85,1%","144,1%","149,9%","69,6%","82,6%","-0,9%","  1,1 ","17,8%","-85,8%","-78,3%","-83,9%","121,6%","2,0%","-1,2%","  1,1 ","17,8%","-85,8%","-78,3%","-83,9%","121,6%","2,0%","-1,2%",Chính thức
,570,ICF,ĐT TM Thủy sản,UPCoM,Thực phẩm và đồ uống,Nuôi trồng nông & hải sản,Nuôi trồng thủy hải sản,  35 ,  2.700 ,"-1,5%","-12,3%","4,7%","-10,0%",  4 ,"  0,0 ","-3,6%",  -   ,"0,0%","  (366,7)","  (11,7)",  -   ,"  0,5 ","  0,4 ","  8,1 ",,"-30,2%","-10,0%","24,7%","3,8%","4,3%",,"  (2,2)",,"-73,4%","-17,3%","266,8%","-203,4%","-26,0%",,"  (2,2)",,"-73,4%","-17,3%","266,8%","-203,4%","-26,0%",,Chính thức
,571,ADC,Mĩ thuật và Truyền thông,HNX,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa","Sách, ấn bản & sản phẩm văn hóa",  73 ,  18.400 ,"9,5%","2,2%","-14,8%","7,2%",  4 ,"  0,1 ","14,2%",  3.037 ,"2,4%","  5,7 ","  6,2 ","  6,1 ","  1,0 ","  0,8 ","  64,1 ","17,1%","-20,9%","-28,4%","-2,1%","-0,8%","6,9%","3,3%","  1,7 ","14,0%","-20,8%","-52,4%","-22,6%","13,2%","16,5%","9,1%","  1,7 ","14,0%","-20,8%","-52,4%","-22,6%","13,2%","16,5%","9,1%",Chính thức
,572,VC9,Xây dựng số 9,HNX,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  82 ,  4.900 ,"-7,6%","8,9%","25,6%","32,4%",  38 ,"  0,2 ","1,3%",  270 ,"455,2%","  58,4 ","  100,2 ","  18,2 ","  1,7 ","  1,3 ","  29,0 ","10,9%","-10,6%","-51,2%","27,0%","31,5%","-40,4%","12,2%","  0,1 ","3,3%","16,9%","-43,8%","256,0%","10,3%","3,9%","455,2%","  0,1 ","3,3%","16,9%","-43,8%","256,0%","10,3%","3,9%","455,2%",Chính thức
,573,STP,CN Thương Mại Sông Đà,HNX,Hàng & Dịch vụ Công nghiệp,Containers & Đóng gói,Containers & Đóng gói,  59 ,  7.300 ,"-4,0%","-4,0%","-5,6%","-1,0%",  1 ,"  0,0 ","6,6%",  -   ,"0,0%","  10,1 ","  6,4 ",  -   ,"  0,5 ","  0,4 ","  56,4 ",,"25,4%","-18,7%","-23,2%","17,4%","0,5%",,"  3,8 ",,"-14,8%","-106,5%","49,8%","175,5%","49,1%",,"  3,8 ",,"-14,8%","-106,5%","49,8%","175,5%","49,1%",,Chính thức
,574,CPC,Thuốc sát trùng Cần Thơ,HNX,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Sản phẩm hóa dầu, Nông dược & Hóa chất khác",  70 ,  17.200 ,"-2,3%","-2,3%","-0,6%","-2,3%",  1 ,"  0,0 ","11,0%",  2.156 ,"-5,8%","  7,6 ","  7,5 ","  8,0 ","  0,8 ","  0,8 ","  22,4 ","11,8%","-35,6%","-10,2%","-7,0%","-4,4%","87,6%","10,9%","  0,9 ","10,3%","-36,1%","-27,9%","-7,7%","123,4%","51,6%","-2,6%","  0,9 ","10,3%","-36,1%","-27,9%","-7,7%","123,4%","51,6%","-2,6%",Chính thức
,575,LPT,TM và SX Lập Phương Thành,UPCoM,Hàng & Dịch vụ Công nghiệp,Đào tạo & Việc làm,Đào tạo & Việc làm,  91 ,  7.597 ,"10,5%","24,5%","14,0%","31,0%",  3 ,"  0,0 ","12,2%",  800 ,"-48,5%","  (52,3)","  4,9 ","  9,5 ","  0,6 ","  0,6 ","  113,3 ","34,7%","-38,7%","-12,6%","3,2%","7,7%","39,6%","3,1%","  6,4 ","66,6%","-128,2%","-92,7%","119,8%","337,1%","303,2%","5,4%","  6,4 ","66,6%","-128,2%","-92,7%","119,8%","337,1%","303,2%","5,4%",Chính thức
,576,HCC,Bê tông Hòa Cầm,HNX,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,Vật liệu xây dựng & Nội thất,  173 ,  26.500 ,"8,2%","8,2%","-10,8%","-13,1%",  5 ,"  0,1 ","35,6%",  3.682 ,"-34,8%","  7,1 ","  4,7 ","  7,2 ","  1,1 ","  1,5 ","  112,0 ","27,0%","40,9%","62,2%","28,1%","33,4%","46,3%","-1,4%","  10,9 ","45,6%","245,3%","219,9%","88,9%","76,9%","141,4%","-21,1%","  10,9 ","45,6%","245,3%","219,9%","88,9%","76,9%","141,4%","-21,1%",Chính thức
,577,BXH,Bao bì Xi măng HP,HNX,Hàng & Dịch vụ Công nghiệp,Containers & Đóng gói,Containers & Đóng gói,  41 ,  13.500 ,"0,0%","20,5%","12,5%","-32,5%",  1 ,"  0,0 ","1,8%",  376 ,"15,0%","  55,2 ","  41,3 ","  35,9 ","  0,9 ","  0,7 ","  65,5 ","24,2%","62,2%","58,2%","40,2%","64,5%","55,7%","2,2%","  0,3 ","24,0%","294,4%","-11,8%","136,2%","39,8%","36,3%","24,1%","  0,3 ","24,0%","294,4%","-11,8%","136,2%","39,8%","36,3%","24,1%",Chính thức
,578,BBS,Bao bì Xi măng Bút Sơn,HNX,Hàng & Dịch vụ Công nghiệp,Containers & Đóng gói,Containers & Đóng gói,  77 ,  12.900 ,"10,3%","9,3%","-2,3%","0,0%",  4 ,"  0,0 ","6,6%",  -   ,"0,0%","  13,3 ","  10,8 ",  -   ,"  0,7 ","  0,7 ","  122,0 ",,"22,2%","26,9%","71,1%","0,8%","18,3%",,"  1,2 ",,"-28,4%","-48,7%","571,0%","61,3%","-7,9%",,"  1,2 ",,"-28,4%","-48,7%","571,0%","61,3%","-7,9%",,Chính thức
,579,TNS,Thép tấm lá Thống Nhất,UPCoM,Tài nguyên Cơ bản,Thép và sản phẩm thép,Thép và sản phẩm thép,  74 ,  3.700 ,"0,0%","8,0%","23,3%","23,3%",  4 ,"  0,0 ","6,0%",  40 ,"-85,6%","  1,6 ","  13,3 ","  92,5 ","  1,5 ","  0,8 ","  412,0 ",,"-44,1%","-68,7%","-69,3%","-41,5%","-8,5%",,"  0,3 ","37,1%","56,3%","-66,9%","-90,9%","-95,1%","-96,6%","-94,3%","  0,3 ","37,1%","56,3%","-66,9%","-90,9%","-95,1%","-96,6%","-94,3%",Chính thức
,580,HAD,Bia Hà Nội - Hải Dương,HNX,Thực phẩm và đồ uống,Sản xuất bia,Bia và đồ uống,  55 ,  13.700 ,"-2,1%","-8,7%","5,4%","-5,5%",  0 ,"  0,0 ","9,3%",  1.784 ,"2,5%","  9,2 ","  7,9 ","  7,7 ","  0,8 ",  -   ,"  26,7 ","15,5%","0,8%","-7,4%","0,9%","-16,0%","83,8%","5,9%","  (0,9)","-12,6%","10,7%","10,9%","-23,9%","50,3%","1,8%","2,8%","  (0,9)","-12,6%","10,7%","10,9%","-23,9%","50,3%","1,8%","2,8%",Chính thức
,581,TTC,Gạch men Thanh Thanh,HNX,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,Vật liệu xây dựng & Nội thất,  59 ,  10.000 ,"0,0%","0,0%","1,0%","11,1%",  1 ,"  0,0 ","5,7%",  582 ,"-47,1%","  11,6 ","  9,1 ","  17,2 ","  0,5 ","  0,5 ","  14,6 ","82,8%","-19,8%","-19,7%","-14,9%","-46,1%","-47,5%","-86,4%","  3,8 ","110,7%","-89,4%","-115,2%","-538,1%","1432,7%","5647,6%","24,6%","  3,8 ","110,7%","-89,4%","-115,2%","-538,1%","1432,7%","5647,6%","24,6%",Chính thức
,582,TGG,The Golden Group,UPCoM,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  63 ,  2.300 ,"0,0%","0,0%","0,0%","0,0%",  -   ,  -   ,"-7,1%",  -   ,"0,0%","  (4,1)","  (8,7)",  -   ,"  0,5 ","  0,5 ","  93,5 ",,"-32,5%","-14,8%","-23,7%","61,7%","-15,8%",,"  (1,7)",,"84,4%","-124,8%","-150,2%","-4,4%","25,1%",,"  (1,7)",,"74,6%","-114,4%","-376,0%","-96,2%","29,6%",,Chính thức
,583,DID,DIC - Đồng Tiến,UPCoM,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,Xây dựng,  61 ,  3.900 ,"3,1%","11,0%","4,7%","-0,4%",  2 ,"  0,0 ","1,2%",  -   ,"0,0%","  113,9 ","  28,1 ",  -   ,"  0,4 ","  0,3 ","  67,4 ",,"189,7%","138,6%","81,8%","-8,1%","-36,6%",,"  0,8 ",,"281,2%","-141,5%","39,4%","265,4%","85,4%",,"  0,8 ",,"281,2%","-141,5%","39,4%","265,4%","85,4%",,Chính thức
,584,PGN,Phụ Gia Nhựa,HNX,Hóa chất,"Nhựa, cao su & sợi",Nhựa,  71 ,  7.500 ,"-1,3%","10,3%","29,3%","19,1%",  86 ,"  0,6 ","1,6%",  -   ,"0,0%","  16,1 ","  41,7 ",  -   ,"  0,7 ","  0,7 ","  18,3 ",,"3,3%","-47,7%","-53,6%","-55,3%","-53,8%",,"  0,1 ",,"-44,5%","-88,0%","168,8%","122,0%","-70,1%",,"  0,1 ",,"-44,5%","-88,0%","168,8%","122,0%","-70,1%",,Chính thức
,585,PVR,Đầu tư PVR Hà Nội,UPCoM,Bất động sản,Bất động sản,Phát triển & vận hành Bất động sản khác,  57 ,  1.100 ,"10,0%","10,1%","0,0%","0,0%",  14 ,"  0,0 ","-0,3%",  (50),"-76,6%","  (19,9)","  (39,3)","  (22,0)","  0,1 ","  0,1 ",  -   ,,,,,,,,"  (0,4)","13,9%","11,0%","13,1%","35,4%","16,4%","5,5%","-76,6%","  (0,4)","13,9%","11,0%","13,1%","35,4%","16,4%","5,5%","-76,6%",Chính thức
,586,QST,Sách Quảng Ninh,HNX,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa","Sách, ấn bản & sản phẩm văn hóa",  132 ,  40.700 ,"0,0%","0,0%","55,9%","42,3%",  0 ,"  0,0 ","29,4%",  2.778 ,"-42,8%","  6,4 ","  8,4 ","  14,7 ","  1,4 ","  2,1 ","  33,8 ","19,9%","8,8%","9,2%","-39,0%","6,2%","37,9%","-9,6%","  9,2 ","102,4%","61,8%","61,8%","-9,9%","-9,6%","68,8%","-25,0%","  9,2 ","102,4%","61,8%","61,8%","-9,9%","-9,6%","68,8%","-25,0%",Chính thức
,587,SFN,Dệt lưới Sài Gòn,HNX,Hàng & Dịch vụ Công nghiệp,Nhà cung cấp thiết bị,Nhà cung cấp thiết bị,  45 ,  15.800 ,"-29,8%","0,0%","-26,9%","-26,9%",  0 ,"  0,0 ","12,8%",  1.149 ,"-68,7%","  6,3 ","  4,3 ","  13,7 ","  0,7 ","  0,5 ","  33,4 ","22,9%","-8,8%","13,0%","11,4%","1,8%","-2,0%","-1,8%","  1,4 ","43,5%","-4,7%","51,1%","26,3%","52,8%","-29,5%","-70,4%","  1,4 ","43,5%","-4,7%","51,1%","26,3%","52,8%","-29,5%","-70,4%",Chính thức
,588,PMP,Bao bì Đạm Phú Mỹ,HNX,Hàng & Dịch vụ Công nghiệp,Containers & Đóng gói,Containers & Đóng gói,  51 ,  12.200 ,"-11,6%","-11,6%","-0,8%","-2,4%",  0 ,"  0,0 ","11,7%",  -   ,"0,0%","  7,4 ","  6,0 ",  -   ,"  0,8 ","  0,7 ","  146,3 ",,"1,7%","12,5%","20,8%","9,2%","-0,6%",,"  2,0 ",,"17,4%","-3,6%","13,2%","31,9%","9,2%",,"  2,0 ",,"17,4%","-3,6%","13,2%","31,9%","9,2%",,Chính thức
,589,PBP,Bao bì Dầu khí VN,HNX,Hàng & Dịch vụ Công nghiệp,Containers & Đóng gói,Containers & Đóng gói,  59 ,  12.200 ,"-1,6%","0,0%","-3,2%","-3,2%",  3 ,"  0,0 ","10,8%",  1.870 ,"15,8%","  7,8 ","  7,6 ","  6,5 ","  0,9 ","  0,8 ","  50,7 ","12,3%","170,7%","9,8%","8,1%","-39,5%","-67,1%","-2,2%","  1,7 ","18,5%","84,4%","-3,9%","-30,0%","-1,7%","-19,0%","10,2%","  1,7 ","18,5%","84,4%","-3,9%","-30,0%","-1,7%","-19,0%","10,2%",Chính thức
,590,HU1,Xây dựng HUD1,HOSE,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  68 ,  6.800 ,"6,3%","8,3%","11,3%","-0,3%",  0 ,"  0,0 ","2,6%",  315 ,"-16,2%","  119,7 ","  18,1 ","  21,6 ","  0,5 ","  0,5 ","  50,4 ","16,8%","-91,2%","1140,6%","242,6%","24,1%","833,3%","-23,9%","  0,0 ","1,3%","5,0%","1,6%","1137,5%","-80,7%","106,6%","-16,5%","  0,0 ","0,2%","6,6%","78,7%","1960,3%","-82,5%","-71,3%","-16,5%",Chính thức
,591,SMN,Sách và thiết bị GD miền Nam,HNX,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa","Sách, ấn bản & sản phẩm văn hóa",  41 ,  9.400 ,"-3,1%","-5,1%","-6,9%","-11,3%",  2 ,"  0,0 ","1,2%",  272 ,"27,2%","  7,3 ","  43,9 ","  34,5 ","  0,7 ","  0,6 ","  10,1 ","2,5%","372,4%","-26,5%","-38,5%","-26,3%","-45,8%","21,5%","  (2,5)","-206,5%","104,5%","-30,2%","-52,5%","-525,8%","-4740,8%","64,0%","  (2,5)","-206,5%","104,5%","-30,2%","-52,5%","-525,8%","-4740,8%","64,0%",Chính thức
,592,DLR,Địa ốc Đà Lạt,UPCoM,Xây dựng và Vật liệu,Xây dựng,Bất động sản dân cư,  61 ,  13.600 ,"0,0%","0,0%","0,0%","-14,5%",  -   ,  -   ,"497,0%",  -   ,"0,0%","  24,1 ","  2,6 ",  -   ,"  0,3 ","  3,8 ","  2,9 ",,"-24,5%","-29,6%","36,3%","21,6%","26,4%",,"  1,4 ",,"65,4%","-158,5%","245,1%","90,8%","474,9%",,"  1,4 ",,"65,4%","-158,5%","245,1%","90,8%","474,9%",,Chính thức
,593,LBE,Thương mại và Dịch vụ LVA,HNX,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,  97 ,  31.200 ,"-0,6%","-10,9%","-5,5%","-10,9%",  10 ,"  0,3 ","36,4%",  5.548 ,"-28,5%","  21,8 ","  5,4 ","  5,6 ","  1,7 ","  1,5 ","  37,0 ","23,1%","114,6%","186,5%","-39,3%","121,1%","7,8%","22,0%","  4,6 ","26,9%","958,2%","761,3%","251,9%","152,0%","-17,6%","-8,4%","  4,6 ","26,9%","958,3%","765,6%","252,8%","151,9%","-17,6%","-8,4%",Chính thức
,594,PIV,PIV JSC,UPCoM,Bất động sản,"Tư Vấn, Định giá, Môi giới Bất động sản",Bất động sản dân cư,  130 ,  7.530 ,"8,1%","14,8%","6,7%","22,3%",  327 ,"  2,4 ","145,6%",  -   ,"0,0%","  (34,4)","  17,9 ",  -   ,"  23,7 ",  -   ,"  3,8 ",,"-92,2%","-50,4%",,"1452,7%","5417,5%",,"  0,0 ",,"31,8%","-9,2%","43,9%","2629,3%","116,7%",,"  0,0 ",,"31,8%","-9,2%","43,9%","2629,3%","116,7%",,Chính thức
,595,DTI,Đầu tư Đức Trung,UPCoM,Du lịch và Giải trí,Khách sạn,Khách sạn,  27 ,  2.000 ,"0,0%","-4,8%","-13,0%","-16,5%",  15 ,"  0,0 ","0,2%",  409 ,"2460,9%","  126,5 ","  125,1 ","  4,9 ","  0,3 ","  0,2 ","  157,6 ","30,3%","5,9%","18,6%","-36,8%","1,7%","-10,2%","-13,4%","  0,0 ","0,8%","-8,1%","75,2%","-2,8%","12,7%","-5,9%","2429,3%","  0,0 ","0,8%","-8,1%","75,2%","-2,8%","12,7%","-5,9%","2429,3%",Chính thức
,596,S72,Sông Đà 7.02,UPCoM,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  85 ,  7.100 ,"0,0%","0,0%","0,0%","1,4%",  0 ,"  0,0 ","6,1%",  422 ,"-34,0%","  12,5 ","  11,1 ","  16,8 ","  0,6 ",  -   ,"  3,8 ","9,9%","-35,6%","23,4%","-12,9%","37,8%","6,5%","2,8%","  (3,0)","-58,7%","-81,4%","61,1%","-37,2%","145,4%","-13,3%","-36,9%","  (3,0)","-58,7%","-81,4%","61,1%","-37,2%","145,4%","-13,3%","-36,9%",Chính thức
,597,TMX,Thương mại Xi măng,HNX,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,Vật liệu xây dựng & Nội thất,  50 ,  8.300 ,"-5,7%","-2,4%","1,2%","-4,6%",  1 ,"  0,0 ","6,8%",  326 ,"-68,4%","  30,7 ","  8,0 ","  25,5 ","  0,6 ",  -   ,"  88,4 ","17,3%","15,3%","2,5%","-1,0%","-6,1%","1,5%","3,5%","  0,5 ","23,8%","-112,3%","19,2%","4452,3%","5,7%","133,5%","-55,0%","  0,5 ","23,8%","-112,3%","19,2%","4452,3%","5,7%","133,5%","-55,0%",Chính thức
,598,INC,Tư vấn Đầu tư IDICO,HNX,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  42 ,  13.000 ,"0,0%","0,8%","-0,8%","-18,8%",  0 ,"  0,0 ","5,5%",  700 ,"0,4%","  59,6 ","  25,2 ","  18,6 ","  2,0 ","  1,1 ","  5,6 ","19,6%","36,0%","86,9%","5,2%","-10,3%","15,0%","10,7%","  0,4 ","17,7%","13,3%","1121,4%","1150,1%","630,2%","103,1%","54,5%","  0,4 ","17,7%","13,3%","1121,4%","1150,1%","630,2%","103,1%","54,5%",Chính thức
,599,MKV,Dược Thú Y Cai Lậy,HNX,Y tế,Dược phẩm,Y tế,  89 ,  17.700 ,"-25,0%","-22,4%","-21,0%","17,2%",  2 ,"  0,1 ","16,1%",  -   ,"0,0%","  6,9 ","  5,5 ",  -   ,"  0,6 ","  0,8 ","  36,0 ",,"38,4%","23,5%","37,0%","42,6%","7,8%",,"  1,0 ",,"10,2%","-35,2%","208,0%","2652,6%","-46,4%",,"  1,0 ",,"10,2%","-35,2%","208,0%","2652,6%","-46,4%",,Chính thức
,600,CTP,CTP Group,HNX,Thực phẩm và đồ uống,Đồ uống & giải khát,Đồ uống & giải khát,  79 ,  6.500 ,"-13,3%","22,6%","-1,5%","-15,6%",  113 ,"  0,8 ","0,0%",  -   ,"0,0%","  700,2 ","  5.015,9 ",  -   ,"  1,1 ","  0,5 ","  11,4 ",,"1459,4%",#DIV/0!,"-24,9%","-31,2%","3,4%",,"  0,0 ",,"465,2%","215,9%","-56,5%","-355,4%","-62,4%",,"  0,0 ",,"465,2%","215,9%","-56,5%","-355,4%","-62,4%",,Chính thức
,601,ONE,Truyền thông Số 1,HNX,Công nghệ Thông tin,Phần cứng,Công nghệ Thông tin,  89 ,  11.300 ,"3,7%","-9,6%","16,5%","59,2%",  41 ,"  0,4 ","2,1%",  -   ,"0,0%","  (19,5)","  40,4 ",  -   ,"  0,5 ","  0,9 ","  45,8 ",,"-68,4%","16,3%","401,4%","-42,3%","30,4%",,"  (1,7)",,"-143,4%","113,6%","295,4%","-86,1%","-283,2%",,"  (1,7)",,"-143,4%","113,6%","295,4%","-86,1%","-283,2%",,Chính thức
,602,DC2,DIC Số 2,HNX,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  73 ,  6.500 ,"4,8%","0,0%","1,6%","0,0%",  0 ,"  0,0 ","3,5%",  554 ,"48,5%","  22,0 ","  17,4 ","  11,7 ","  0,6 ","  0,6 ","  53,7 ","18,0%","9,2%","-10,0%","16,0%","-50,3%","77,0%","45,9%","  0,7 ","11,9%","324,8%","-3,6%","10,9%","-76,2%","-68,4%","7,5%","  0,7 ","11,9%","324,8%","-3,6%","10,9%","-76,2%","-68,4%","7,5%",Chính thức
,603,VPA,Vận tải Hóa dầu VP,UPCoM,Hàng & Dịch vụ Công nghiệp,Vận tải Thủy,Vận tải Thủy,  29 ,  1.900 ,"11,8%","26,7%","5,6%","-9,5%",  2 ,"  0,0 ","23,8%",  -   ,"0,0%","  (1,8)","  (1,4)",  -   ,"  1,2 ","  (0,3)","  42,7 ",,"32,1%","25,9%","32,2%","-8,7%","29,4%",,"  5,8 ",,"59,4%","31,4%","-105,4%","52,9%","190,9%",,"  5,8 ",,"59,4%","31,4%","-105,4%","52,9%","190,9%",,Chính thức
,604,DXV,Vật liệu Xây dựng Đà Nẵng,HOSE,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,Vật liệu xây dựng & Nội thất,  39 ,  3.940 ,"-1,0%","3,7%","1,0%","3,7%",  6 ,"  0,0 ","1,0%",  92 ,"-1,5%","  24,4 ","  42,0 ","  42,6 ","  0,4 ","  0,4 ","  52,4 ","24,1%","24,4%","25,8%","5,0%","13,0%","30,2%","5,2%","  0,1 ","16,2%","105,0%","127,8%","113,8%","107,3%","347,5%","12,4%","  0,1 ","16,2%","105,0%","127,8%","113,8%","107,3%","347,5%","12,4%",Chính thức
,605,DTC,Viglacera Đông Triều,UPCoM,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,Vật liệu xây dựng & Nội thất,  45 ,  4.500 ,"0,0%","-0,3%","-22,4%","-15,6%",  0 ,"  0,0 ","310,7%",  115 ,"105,1%","  (1,6)","  (2,0)","  39,1 ","  6,4 ","  (2,9)","  45,8 ","23,4%","-22,9%","-6,1%","-1,2%","42,0%","79,9%","32,3%","  (6,2)","-538,4%","40,0%","-9,7%","54,9%","47,8%","-3,6%","105,1%","  (6,2)","-538,4%","40,0%","-9,7%","54,9%","47,8%","-3,6%","105,1%",Chính thức
,606,LCD,Thí nghiệm cơ điện,HNX,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  29 ,  19.600 ,"0,0%","0,0%","0,0%","0,0%",  -   ,"  0,0 ","0,5%",  -   ,"0,0%","  127,2 ","  207,5 ",  -   ,"  1,1 ","  1,0 ","  11,8 ",,"112,2%","-36,9%","-39,6%","302,6%","-52,3%",,"  0,0 ",,"341,2%","-53,8%","179,4%","79,8%","-69,7%",,"  0,0 ",,"341,2%","-53,8%","179,4%","79,8%","-69,7%",,Chính thức
,607,FTM,Phát triển Đức Quân,UPCoM,Hàng cá nhân & Gia dụng,Hàng May mặc,Hàng May mặc,  25 ,  500 ,"-16,7%","-6,0%","-16,7%","-16,7%",  23 ,"  0,0 ","15,4%",  101 ,"103,4%","  (0,2)","  (0,2)","  5,0 ","  (0,0)","  (0,0)","  43,6 ","7,9%","9,2%","-3,1%","28,2%","-10,0%","-1,0%","189,3%","  (33,4)","-662,4%","8,4%","-399,8%","-15,2%","21,0%","14,7%","103,2%","  (33,4)","-662,4%","8,4%","-399,8%","-15,2%","21,0%","14,7%","103,2%",Chính thức
,608,SDD,Xây lắp Sông Đà,UPCoM,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  21 ,  1.300 ,"0,0%","0,0%","-7,1%","0,0%",  8 ,"  0,0 ","-13,0%",  (601),"9,4%","  (1,9)","  (2,0)","  (2,2)","  0,3 ",  -   ,"  1,5 ","10,1%","-51,2%","-15,8%","13,7%","-6,5%","36,1%","31,8%","  (3,6)","37,8%","-12,2%","69,8%","31,1%","-28,2%","11,5%","13,2%","  (3,6)","37,8%","-12,2%","69,8%","31,1%","-28,2%","11,5%","13,2%",Chính thức
,609,PHH,Hồng Hà Việt Nam,UPCoM,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  83 ,  4.600 ,"0,0%","0,0%","-11,5%","-13,2%",  0 ,"  0,0 ","15,6%",  -   ,"0,0%","  (125,7)","  2,0 ",  -   ,"  0,4 ","  0,3 ","  0,3 ",,"-3,6%","1,3%","26,7%","8463,6%","33,6%",,"  2,1 ",,"-14,1%","94,8%","326436,2%","-19983,4%","1614,3%",,"  2,1 ",,"-14,2%","94,8%","326085,9%","-19972,1%","1622,3%",,Chính thức
